English,Kiswahili,Ekegusii,Domain
"When they were near their village they met their uncle. He was taking his cow to the water. Thaimi called out, Run, uncle, run! Men are coming to steal our cattle and burn our village. The man shouted at his cow and made her run towards the village. Further on Thaimi saw her aunt working in the field and she called out, Run, aunt, run! Men are coming to steal our cattle and burn our village! And the woman took her hoe, picked up her sleeping baby and ran towards the village. Further on Thaimi saw her grandfather. He was limping along the road beside a donkey loaded with grain. And she called out, Run, Grandfather, run! Men are coming to steal our cattle and burn our village! Her grandfather lifted his stick and chased the donkey until it ran towards the village.","Walipokaribia kijijini walikutana na mjomba wao. Alikuwa akienda kunywesha ngombe maji mtoni. Thaimi alimwita kwa sauti, “Mjomba, kimbia, kimbia! Kuna wanaume wanaokuja kuiba ngombe na kutuchomea nyumba.” Mjomba alimrudisha ngombe kijijini. Na kwa mbali, Thaimi alimwona Shangazi shambani akilima akamwita, “Shangazi, kimbia, kimbia!” Wanume wanakuja kuiba ngombe wetu na kuchoma nyumba zetu!” Shangazi alichukua jembe lake, akamchukuwa mtoto aliyekuwa akilala na kisha akatoroka kurudi kijijini. Kisha Thaimi akamwona babu yake. Alikuwa akichechemea kandokando mwa barabara akimbebesha punda nafaka. Akamwita kwa sauti, “ Babu, kimbia, kimbia, wanaume wanakuja kuiba ngombe wetu na kuchoma nyumba zetu.” Babu alipiga punda akaenda mbio kuelekea kijijini.","Kobagochia goika nka sobo, bakaumerana na isemoke. Nigo arenge koira eng’ombe yaye echi konywa amache. Thaimi akamorangeria. “Minyoka tata moke minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba.” Isemoke agaonchora eng’ombe eria nakoyetema gochia nka. Egeka ake korua ase barenge, Thaimi akarora ng’ina moke kagokora egasi mogondo nakomorangeria: Minyoka mama minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba.” Na ng’ina moke akabogoria obokombe bwaye amo n’omwana oraire akaminyoka gochia nka. Egeka ake korua ase barenge, Thaimi akarora isekoro kagosogora para kare n’ebunda yabogoretie endagera konyora bagesire. Akamorangeria: Minyoka sokoro minyoka! Abanto bande mbare bagocha koiba chiombe chiato nagosamba chinyomba. Isekoro akabogoria ebagwacho yaye nagosenda ebunda eria kominyoka gochia nka.",Literature
"And so Thaimi and her brother reached the village. And she called out to everyone, Run, run. Men are coming to steal our cattle and burn our village! The villagers were scared. They ran backwards and forwards like ants when a heap is trodden on by a cow. They did not know where to hide or what to do. Where could they hide their cattle? Where could they hide their grain? Where could they hide themselves? Thaimi was very frightened. Then she remembered something. She remembered the place where she and Angula sometimes went to play. A safe place. A secret place.","Basi Thaimi na ndugu yake wakafika kijijini. Akawaita watu wote kwa sauti, “Kimbieni, kimbieni. Kuna wanaume wanaokuja kuiba ngombe wetu na kuchoma nyumba zetu!” Wanakijiji wakahofu sana. Wakakimbia hapa na pale kwa kuchanganyikiwa kama kundi la mchwa lililokanyagwa na ngombe. Hawakujua mahali pa kujificha wala hawakujua la kufanya. Wangeficha ngombe wao wapi? Wangeficha nafaka zao wapi? Wangejificha wapi? Thaimi aliogopa sana. Akakumbuka kitu. Alikumbuka mahali ambapo yeye na Angula walipokwenda kucheza wakati mwingine. Mahali salama. Mahali pa siri.","Na igo thaimi na momura omwabo bagaika nka sobo. Thaimi akarangeria kera omonto, “Minyoka, minyoka. Abanto ngocha bare koiba chiombe na gosamba ekenyoro giato!” Ekenyoro ekegima gekaoboa. Bakaminyoka bosio na magega buna amage ekero ekegege giatachirwe n’echiombe. Tibamanyete ase bakwebisa gose ekibagokora. Ng’ai barenge gochia kobisa chiombe? Ng’ai barenge gochia kobisa Chibando? Ng’ai barenge gochia kwebisa barabu abanyene? Thaimi akaoboa mono. Koruoo akainyora egento gete. Akainyora ase ere na Angula bagachiesire na kwebisa. Ase agaya. Ase atamanyire nonde.",Literature
"I have a place! she cried. I know a place where we will all be safe! But the villagers could not hear her. They were making too much noise. How could she make the villagers listen to her? What do you think Thaimi did? She picked up a drum and began to hit it as hard as she could. Bam Bam Bam Boom Boom Boom. All the villagers stopped. Thaimi called out, I have a place to hide. Follow me. She took Angula by the arm. Come, well take everyone to our tree. We will all be safe there! Her brother shook his head. No, Thaimi. That is our secret. You said we must never tell anyone. Yes, she said. It was a secret. But now we are all in danger. Thaimi and Angula led the way to a baobab tree which stood nearby. Nobody could understand why.","“Ninajua mahali!” Akasema kwa sauti. “Ninajua mahali ambapo sote tunaweza kujificha.” Lakini wanakijiji hawakumsikiliza. Walikuwa wakipiga kelele sana. Sasa angefanya nini ili wamsikilize? Unadhani Thaimi alifanya nini? Alichukua ngoma na kuipiga kwa nguvu kabisa. Bam! Bam! Bam! Boom! Boom! Boom! Wanakijiji wote walitulia. Thaimi akawaambia kwa sauti, “Ninajua mahali pa kujificha. Nifuateni.” Alimshika Angula mkono wakondoka.","“Nimbwate ase!”Agakuura. Nimanyete ase torabe nomorembe!” Gotatiga banyakenyoro tibachieti komotegerea. Bakabeka eriogi rinyinge. Naki arenge gokora baka abanto bekenyoro bamoigwe? Ninki okorengereria Thaimi akorete? Akabogoria ekonu nagochaka koyekong’onta mono buna arenge konyara. Mbam mbam mbam mbum mbum mbum! Bam Bam Bam Boom Boom Boom Abanyakenyoro bagaterera. Thaimi akarangeria naende, “Nimbwate ase yokwebisa. imbwatie!.” Akabwata Angula okoboko.",Literature
"Why have you brought us here? We cannot hide here, they said. Then Thaimi said to her father, Come. Ill show you. They climbed to the top of the tree. There was a small opening. Thaimi and her father slid down into the big trunk. It was hollow. It was huge. But all the people cant come in through such a small hole, said her father. No, said Thaimi. Bring axes and we will make an opening in the trunk. And that is what they did. They cut an opening in the side of the tree. Some villagers collected the grain and the pots. Others collected the goats, the sheep and the cattle. They all made their way through the opening into the great hollow inside the baobab tree. And the strange thing was that there was room for everyone.","“Njoo, tutawapeleka wanakijiji kwenye mti wetu. Sote tutakuwa salama huko. Ndugu yake alitikisa kichwa. “Hapana, Thaimi. Mahali hapo ni siri yetu. Ulisema tusimwambie mtu yeyote. “Ndio, Thaimi akasema. Ilikuwa siri. Lakini sasa sote tuko katika hali ya hatari. Thaimi na Angula waliwaongoza wanakijiji kwenye njia iliyoelekea kwa mbuyu ulokuwa karibu. Hakuna aliyeelewa sababu. “Kwa nini unatuleta hapa? Hatuwezi kujificha hapa.” Walisema. Kisha Thaimi akamwita babake, “Njoo, nitakuonyesha.” walipanda juu ya mti. Kulikuwa na shimo dogo. Thaimi na babake waliingia ndani kisha wakashuka chini ndani kwa ndani. Pale chini kulikuwa na uwazi mkubwa. “Lakini watu wote hawawezi kuingilia kwenye shimo dogo pale juu,” babake alisema. Hapana,” Thaimi alisema. “Tutaleta shoka tutengenze mlango wa kuinglia hapa kwenye shina.” Na hivyo ndivyo walivyofanya. Walitengeneza kiingilio shinani mwa mti.","“Inchwo togende twensi baka ase omote!” momura omwabo agasungusia omotwe. “Yaya Thaimi. Obwo nobobisi bwaito. Ntobwenereti gotebia onde.” “Ee,” Thaimi agateba. “Nigo yarenge obobisi. Gotatiga bono nigo tore nobokongu.” Taimi na Angula bakaraa abanto bonsi gochia ase omogumo orenge ang’e. Onde taiyo ase abanyakenyoro omanyete nase ki. Ninki gwatoretera igaa? Titokonyara kwebisa igaa,” bagateba. Koruo thaimi agatebia ise, “Ninchwo inkoorokie.” Bakarina omogumo oria igoro. Engoro enke nere yarengeoo. Thaimi na ise bagatereria goetera ase engoro eria na gosoa ime yomote oria omonene. Nigo obwate ribaga ime yaye riarenge rinene. “Rakini abanto bonsi tibakonyara gosoa ime igaagoetera engoro eria ensiniini.” ise agateba. “Yaya,” thaimi agateba. “intango egesire torosie egesoero ase omote oyo.” Bagakora igo. Bakarosia egesoero ensemo eyemo yomote oria. Abanto bake bakabogoria endagera nechinyongo. Abande bakareta chimbori, ching’ondi nechiombe. Bonsi",Literature
"The sun went down. It grew dark and the night was quiet and cold. The raiders crept up towards the village. It was dark. Everyone must be asleep, they said. Inside the great tree the villagers waited. What was going to happen? They were cold. They were hungry. And they were afraid. Then Thaimi said, Its cold. Lets make a fire. And she took two stones and struck them together. The sparks caught the grass and small flames flared. Soon a bright warm fire was burning.","Wakati jua lilipotua na giza kutanda, kijiji kizima kilitulia tuli! Ulikuwa usiku wenye baridi. Wale wahalifu walitembea kuelekea kijijini taratibu. “Ni lazima wanakijiji wamelala sasa,” wahalifu waliambiana. Nao wanakijiji walingoja ndani ya mti. Nini kingetokea? Walihisi baridi. Walihisi njaa. Na waliogopa. Basi Thaimi akasema, “Kuna baridi sana. Tuwashe moto.” Akachukua mawe mawili akayachua, moja juu ya jingine kwa harakaharaka. Baada ya muda mfupi cheche za moto zikashika kwenye nyasi. Kisha moto mkubwa ukawaka wakaanza kuota.","Omogaso okarimera nse. Gokaba egesunte n’obotuko bogakira kiri naboigo gokenda kabisa. Abaibi baria bagechobanesi gochia ekenyoro keria egesunte ime. Kera omonto goika araire chinsa echi,” bagatebania. Ime yomote oria abanyakenyoro bonsi bagategesia na koganya. Ninki gose kiarenge gochia gokorekana? Bakaigwa embeo. Enchara ekabaria. Naboigo bakaoboa sana. Ake igo Thaimi agateba, “Embeo yaichoire mono. Toute omorero.” Akabogoria amagena abere nakoyakong’ontania amo. Chinsase chigaokia obonyansi nomoreero mokeigo ogoka. Ng’ora ng’oora omorero omorabu bweriberera ogoka.",Literature
"Outside the raiders crept closer and closer. Then suddenly one of them gave a cry and pointed to the tree. Light flamed from the tree. Fiery eyes shone from the trunk. Bright tongues licked the branches. Smoke curled into the sky. Its a great spirit! they cried in fear. First one raider turned and ran. Then another, and another. Until they had all run away. The people of the village of Ombalantu were saved.","Nje, wavamizi walizidi kukaribia. Ghafula, mmoja wao alipiga mayowe akionyesha mti. Ndimi za moto zilitoka mtini. Macho makali yaliangaza kutoka mbuyuni. Moshi ulipaa angani. Ni jinamizi kubwa! walilia kwa woga. Kwanza mvamizi mmoja aligeuka na kukimbia. Kisha mwengine, na mwengine. Hadi wote wakaenda zao. Watu wa kijiji cha Ombalantu wakaokolewa.",Isiko abaibi baria bakanyagosuka ang’e nekenyoro. Oyomo obo agakura nakoraga omote oria. Omorero orenge gwoka ase omote oria. N’amaiso amotogoro arenge kororekana korwa ase omote nyene. Chimeme chiarabete se chiarenge komena amato. N’erioki rikonya kweringania gochia ase rire igoro. “Amaa bono oria nomoika omobe omonene bwekerage!” bagakura nobwoba. Ritang’ani kabisa omoibi oyomo agaonchoka agatama. Koruoo oyonde – naende oyonde. Omoerio bonsi bagatama. Abanto b’ekenyoro keria Ki’Ombalantu bagakonywa igo.,Literature
"Grandmother is silent. Selma touches the smooth skin of the baobab. So it was the tree that saved them all, she says.","Nyanya akanyamaza. Wakati huu wote Selma alikuwa anashikilia shina la mbuyu. “Kwa hivyo, ni mti huo uliowaokoa wanakijiji.” Nyanya akamaliza hadithi.","Magokoro agakira. Selma agakuna risankwa ri’Omokomoni oria . “Igo yaani nomote oria obakonyete,“ agateba.",Literature
Last week I received a lot of letters.,Wiki iliyopita nilipokea barua nyingi.,Ewiki eria yaeta inanyora amarube amange mono.,Literature
On Monday my doctor wrote a letter to my teacher.,Siku ya Jumatatu daktari alimwandikia mwalimu wangu barua.,Rituko ri’etichi rimo omonyagitari one nandikerete rirube gochia ase omwalimu one.,Literature
Thabisile is sick. She must stay at home.,Thabisile ni mgonjwa. Ni lazima akae nyumbani.,Thabisile nomorwaire. Goika atigare nka.,Literature
On Tuesday I got a letter from my class.,Siku ya Jumanne nilipokea barua kutoka kwa wanafunzi wa darasa langu.,Etichi kabere inkanyora rirube korwa ase abana b’ekelasi kiane.,Literature
Get well soon Thabisile!,"Thabisile, tunakutakia nafuu haraka!","Bwena bwango, Thabisile!",Literature
On Wednesday I got a letter from my best friend.,Siku ya Jumatano nilipokea barua kutoka kwa rafiki yangu.,Etichi gatato inkanyora rirube korwa ase omosani one.,Literature
I drew this picture for you. Love from Dudu.,"Nimekuchorea picha hii. Nakupenda sana, Kutoka kwa Dudu.",Nigo nachorete ebicha eye okoba aye. Ninche omwanchwa Dudu.,Literature
On Thursday I got a letter from my mother.,Siku ya Alhamisi nilipokea barua kutoka kwa mamangu.,Etichi kane inkanyora rirube korwa ase mama ominto.,Literature
It was a very hot Saturday afternoon in December.,"Ilikuwa Jumamosi moja iliyokuwa na joto jingi sana katika mwezi wa Desemba. Kila mtu alikuwa amenuna. “Bontle na Mpho na Lerato, nendeni nje mcheze!” Mama alitwambia. “Siwataki miguuni mwangu.”","Nigo riberera riarenge igoro sana omokubio oyomo omotienyi oikomi nakabere Kera omonto nigo arenge konya kwemurungania. Bontle na Mpho na Lerato, soka isiko mochiese Mme agatotebia. Timbatageti igaa ase amagoro ane.",Literature
"Bontle and Mpho and Lerato, go out and play! Mme said to us. I dont want you under my feet. We ran out of the house.","Tulikimbia nje ya nyumba. “Twendeni mtoni,” Lerato alisema. “Huko ni baridi.” “Lakini mama alitukataza kuogelea mtoni,” alisema Bontle. “Hatutaogelea,” alijibu Lerato. “Tutachezea tu kwenye kivuli karibu na maji,”","Togatama isiko korwa nyomba. Togende roche Lerato agateba. aroro ense nekendete ake Aba rende Nme konyora otokanirie titobaisa goaka ontimbu roche, Bontle agatoinyoria. Ntori gochia goaka ontimbu, Lerato akairaneria. Nigo tu togochia gochiesa ase ekeiriri ange namache.",Literature
"Lets go to the river, Lerato said. Its cooler there. But Mme told us not to swim in the river, said Bontle. We wont swim, answered Lerato. Well just play in the shade next to the water.",Lakini kucheza kati ni kazi ya joto hata kama uko chini ya miti karibu na mto. Kwanza tulivua viatu vyetu. Lakini tulikuwa bado tunahisi joto. Kisha tulivua sketi zetu na mashati. Lakini tulikuwa bado tunahisi joto.,"Gotatiga rende gose omanyete gochiese omochieso oria okorokwa libeke nigo obwate riberera rinyinge sana, nonya nekero ore nse yemete ange naroche. Ritangani kabisa tokarusia ebikoroto. Nonya nigo tokagenderera koigwa riberera. Koruoo tokarusia chisati nechisikati. Rakini tokagenderera koigwa riberera.",Literature
"But playing libeke is hot work, even when youre under the trees next to the river. First we took off our shoes. But we were still hot. Then we took off our shirts and skirts. But we were still hot.",Tuliweka miguu yetu ndani ya mto kuifanya iwe baridi. Kisha tulirushiana maji. Punde kidogo tulikuwa tumeloa maji.,Tokabeka amagoro aito roche gwekendia. Koruoo togesiarera amache mobere. Ake ake tokanyia namache emebere yonsi.,Literature
We put our feet in the river to cool off. Then we splashed each other. Soon we were soaked with water.,"“Ah njoo! Hebu tuogelee,” alisema Mpho. “Mama hatawahi jua. Tuliogelea kwa muda mrefu na kusahau kuwa saa zilikuwa zikiendelea.","Obe gaki! Tiga toake ontimbu, Mpho agateba. Nme takomanya. Togaaka ontimbu naende togaaka baka tokeba chinsa.",Literature
"Oh come on! Lets swim, said Mpho. Mme will never know. We swam and swam and forgot about the time.","Jua lilianza kutua, na tulihisi baridi. Lakini je, nguo zetu zilikuwa wapi?","Omogso ogachaka korimera nse, tokaigwa obokendu. Ngai chiyanga chiato chire?",Literature
"The sun started to go down, and the day began to cool. Where were our clothes?",Tuliangalia chini ya miti. Tuliangalia juu ya vichaka. Tuliangalia kila mahali.,Togachirigia nse yemete. Tokarigia ime yobonyansi. Tokarigia kera ase.,Literature
We looked under the trees. We looked on the bushes. We looked everywhere.,"Ngombe walikuwa wakifurahia nyasi tamu karibu na mto. Bontle aliangalia juu, “Ona yule ngombe! Nini kilicho mdomoni mwake?” “Anakula ua jekundu,” Lerato alisema.","Chiombe inchiarenge ange naroche, chiarenge korisia obonyansi bogwansa. Bontle gochia korigereria igoro, Imaria, rigereria engombe eria! Ninki keria kere monwa?",Literature
"There were some cows near the river, enjoying the sweet grass. Bontle looked up, Look at that cow! Whats in her mouth? Shes eating a red flower, said Lerato. Its not a red flower, shouted Mpho. Its your shirt!","“Sio ua jekundu,” Mpho alipiga kelele. “Ni shati lako!” Tulimwangalia ngombe mwingine. Alikuwa anakula kitu cha kisamwati. “Hiyo ni sketi yangu!” alipiga kelele Bontle.","Nigo egatakuna rioga ribariri: Lerato akairaneria. Riria tari ioga ibariri, Mpho agatwora. Eria neshati yao Tokarigereria engombe yende. Nigo yarenge gotakuna egento kende kere buruu. Eria nesikati yane, Bontle agakuura.",Literature
We looked at another cow who was chewing something blue. Thats my skirt! shouted Bontle.,"Tulienda nyumbani tukiwa tumevaa tu suruali zetu tukitetemeka. Lakini sio tu kwa ajili ya baridi. “Walikuwa ngombe,” tulilia. “Ngombe walikula nguo zetu.” Lakini Mme alituamini? Punde kidogo matako yetu yalikuwa na joto sana. Lakini sio kwa ajili ya jua.","Tokairana inka tore nechisuruari chioka, naende togotengechiwa. Aba rende tari rioka okoba ense yarenge enkendu. Rakini okoba ya keria giatoganyete inka. Nechiombe, tokarera. Chiombe chiaria chiyanga chiato Gotatiga orengereretia Mme natwegenete? Ake igo chinyonga chiato chikaba neriberera cikabarira. Naende bono ekaba tari korwa ase omogaso bwoka.",Literature
"Once upon a time there was a female giant. As she was walking near the lake one day, she found three little girls. She asked them, Who among you is loved by both parents?","Hapo zamani za kale paliondokea jitu la kike. Lilipokuwa likitembea kandokando mwa ziwa liliwaona wasichana watatu. Likawauliza, “Ni nani kati yenu anayependwa na wazazi wote wawili?”","Kare kare richini rikungu ndiarenge ororo. Korigotara rikanyora abaiseke abake nchera. Rikababoria, “Ning’o gati yaino bwanchire na’baibori baye bonsi?”",Literature
"One of the girls said, My mother loves me most. Another said, My father loves me most. But the third one said, I am loved by both parents.","Msichana wa kwanza akasema, “Mamangu hunipenda zaidi.” Mwingine akasema, “Babangu hunipenda zaidi.” Lakini wa tatu akasema, “Ninapendwa na wazazi wote sawa.”","Omoiseke oyomo agateba, “Mama ominto nigo ang’anchete mono,” n’oyonde agateba, “Tata ominto nigo ang’anchete mono” noyonde nere agateba, “Ning’anchire nabaibori bane bonsi.”",Literature
The giant then asked the girl loved by both parents to help her put a load of firewood on her back. So the girl followed the giant.,"Kisha jitu likamwambia msichana anayependwa na wazazi wote alifuate akalisaidie kuinua tita la kuni mgongoni. Kwa hivyo, msichana huyo alilifuata jitu.",Richini riria koruoo rikaboria omoiseke oria bwanchire n’abaibori baye bonsi amokonye komotweka chinko mogongo oye. Omoiseke oria akabwatia richini riria.,Literature
"After going for some distance, the girl asked the giant, Where is your firewood? The giant replied, It is near those trees over there!","Baada ya kutembea kidogo, msichana akaliuliza jitu, “Wapi kuni zako?” Jitu likajibu, “Ziko karibu na ile miti, pale!”","Ekero bagendete ase engaki entambe, omoiseke oria akaboria richini riria, “Ing’ai chinko chire?” Richini riria rikamoiraneria, “Nigaria ang’e n’emete eria!”",Literature
"When they reached the trees, the girl asked again, Where is your firewood? The giant answered, Not far now!","Walipofika kwenye miti hiyo, msichana akauliza jitu tena, “Wapi kuni zako?” Jitu likajibu, “Haziko mbali sasa.”","Ekero baigete ase emete eria, omoiseke oria akariboria naende, “Ing’ai chinko chiao chire?” Richini riria riakamoiraneria, “Tari are korwa igaa!”",Literature
"They walked on and met a man. He asked the giant, What is the name of your child? The giant replied, She is called the talking bag.","Waliendelea kutembea. Wakakutana na mwanamume. Mwanamume akaliuliza jitu, “Huyu mtoto wako anaitwaje?” Jitu likajibu, “Anaitwa Mfuko Uzunguzao.”","Kobagendererete kogenda, bakaumerana n’omosacha oyomo. Omosacha oria akaboria richini riria ng’a, “Inaki omwana oyo oo akorokwa?” Richini riria rikamoiraneria buna, “nigo akorokwa ‘Omobuko ogokwana.”",Literature
"The girl burst out singing: I am not called the talking bag. My name is Kaamungei! Oh! My mother, whom I love, Oh! My father, whom I love, Oh! My calabash, which I use to drink milk!","Msichana akaanza kuimba kwa sauti, Mimi kamwe si mfuko, Mifuko haiongei, Naitwa Kaamungei, Lo! Mama nimpendaye, Lo! Baba nimpendaye, Kata nanywea maziwa.",The girl burst out singing: Tindi korokwa omobuko ogokwana; Erieta riane no’Kaamungei Obe! Mama ominto oria inyan inyanchete. Obe! Tata oria inyanchete. Obe! gaki egesanda keria kiane inkonywera amabere!,Literature
"When the man heard what the girl sang, he rescued her and took her back to her parents. The story ends there!",Mwanamume huyo aliposikia wimbo wa msichana alimnusuru kutoka kwa jitu na kumrudisha kwa wazazi wake. Hadithi inaishia hapo!,"Ekero omosacha oria aigwete amang’ana y’ogotera koria, akamotoria nakomoirania ase abaibori baye. Noo omogano one oererete abwo!",Literature
"Once upon a time, there lived a happy family.","Hapo zamani za kale, paliishi familia yenye furaha.",Abwo kare efamili yarengoo yamenyete nomogoko sana.,Literature
They never fought with each other. They helped their parents at home and in the fields.,Hawakugombana hata kidogo. Watoto waliwasaidia wazazi nyumbani na shambani.,Tibarenge korwana nonde bwensi. Nigo barenge gokonya abaibori babo nka sobo amo nase emegondo.,Literature
But they were not allowed to go near a fire.,"Lakini, walikatazwa kwenda karibu na moto.",Rakini mbaganeirie kogenda ang’e nomorero.,Literature
They had to do all their work during the night. Because they were made of wax!,Walifanya kazi zao zote usiku. Hii ni kwa sababu walikuwa wameumbwa kwa nta.,Nigo baganeirie gokora chigasi chiabo botuko rioka. Ekiagera nigo barosirie namana!,Literature
But one of the boys longed to go out in the sunlight.,"Lakini, kijana mmoja alitamani kwenda nje wakati wa mchana.",Rakini oyomo bwa’bamura nigo aganetie sana kogenda ase omogaso.,Literature
One day the longing was too strong. His brothers warned him...,"Siku moja tamaa ya kwenda nje ikazidi. Wenzake wakamwonya asiende juani. Lakini, hakusikia.",Rituko erimo okagania kwaye gokaba okonene. Bamura bamwabo bagachi komoonya ...,Literature
But it was too late! He melted in the hot sun.,Aliyeyuka kwa sababu joto lilikuwa kali.,"Rakini tibanyareti, bagaika gochererwa! Akabera akaera ase omogaso omororo.",Literature
The wax children were so sad to see their brother melting away.,Watoto wa nta walihuzunika walipoona kaka yao akiyeyuka.,Abana baria ba amana bakaigwa bobe korora oyomwabo gakobera nakoera igo.,Literature
But they made a plan. They shaped the lump of melted wax into a bird.,Wakapanga jambo fulani. Walichukua nta iliyoyeyuka wakatengeza ndege.,Nonya nigo begekong’ia bakarosia omoreberio. Bakarenta amana aria aberete bayarosia akaba enyoni.,Literature
They took their bird brother up to a high mountain.,Wakamweka ndege huyo juu ya mlima mrefu.,Bakaira enyoni eri yarenge momura omwabo baka ase egetunwa ekenene.,Literature
"And as the sun rose, he flew away singing into the morning light.","Jua lilipochomoza asubuhi, akapeperuka akiimba kwa furaha.","Nomogaso buna okiamogete, ekairuruka gekonyagotera na gosirera ime yoborabu boria bwomogaso omambia.",Literature
"For ages, Olokwango hill stood smiling at the middle of Kwere plains. From the two dimples on its side came springs which converged downhill to form a river. River Temu meandered silently across the Kwere plains. Its waters were a gift to the sheep and goats of the area as well as the deer that dwelt in the plains.","Kwa muda mrefu mlima wa Olokwango ulisimama ukitabasamu katikati ya sehemu Tambarare ya Kwere. Kutoka kwa vibonyeo viwili vilivyokuwa pembeni mwa mlima huo, kulitoka vijito vilivyokaribiana na kutengeza mto.","Ase emiaka emenge, egetunwa ki’Olokwango nigo giatenenete kegoseka gatigati y’eroro y’Akwere. Korwa ase chimboto na ase ensemo yaye chinsoko ibere inchiarwete aroro nakoumerana korosia oroche oronene oromo. Oroche oro, nigo rwarenge korokwa Temu naende nigo rwarenge kominyoka rokweminamina ase eroro eria ya kwene. Nigo rwarenge gokonya etugo yechiombe, ching’ondi amo n’echimbori nakomenta nayio amo nechingabi chiorosana chiarenge ase ayio.",Literature
"Things were all well until Matata became headman. He ordered a path to be cleared from the top of the hill to the foot so that he could climb uphill easily and roll gently down to the foot. Olokwango hill was angry with the damage to his beard, but he was patient.",Mambo yalikuwa swari hadi Matata alipokuwa mkuu wa mahali hapo. Alilazimisha njia itengenezwe kutoka juu ya mlima hadi chini yake ili aweze kupanda kwa urahis na kujifiringisha chini ya mlima. Mlima wa Olokwango ulikasirika na uharibifu uliofanywa lakini alikuwa mvumilivu.,"Ebinto nigo biarenge ebitoereru baka ekero Matata abete omoteneneri. Akarua okoraa buna enchera erosigwe korwa igor yegetunwa keria mbaka nse erine anyore ase akorinera egetunwa nagweturungania gochio nse ng’ora igo. Egetunwa keria ki’Olokwango gekagechigwa mono okoba yogosariwa koria gwechinderu chiaye, gotatiga rende akaremereria.",Literature
"During the weekend, Matatas children and their friends would climb uphill to play. They would run all over the place, breaking twigs and branches, lighting fires for their games, which they would later leave burning.","Mwishoni mwa wiki, watoto wa Matata na marafiki zao wangepanda mlimani kucheza. Wangekimbia kila mahali huku wakivunja vijiti na matawi, wakiasha mioto kwa michezo yao ambayo baadaye, waliacha ikiwaka.","Ekero Ki’Omokubio, abana ba’Matata amo nabasani babo nigo barenge korina egetunwa keria gochiesa. Nigo barenge kominyoka kera ase, bakobuna emete nechinsaginsagi, nagouta emerero barenge gotiga kegwoka. Engaki egaeta, Olokwango akagechiwa mono. Ng’ora ng’ora ogoseka koria kwaye kogachaka gosira. Chimboto chiria chiaye chigachaka gokea na gokea nobosio bwaye bogachaka konyira. Omoerio ndoche chiria ibere chigasira.",Literature
"Over time, Olokwango lost patience. The dimples became smaller and smaller as his face turned into ugly wrinkles. At last the springs were no more. The deer in the plains migrated because there was no more the tall green grass to play in. The sheep and goats grew thinner and thinner. Everyone felt the sadness of Olokwango hill.","Kwa muda mrefu, Olokwango alipoteza ule uvumilivu. Tabasamu yake nzuri ilififia. Vibonyeo viliendelea kuwa vidogo jinsi uso wake uligeuka na kuwa na sura mbaya ya mikunjo. Mwishowe, vijito havikuwa tena. Kingo za Mto Temu zilibaki zikikaziana macho kwa huzuni. Paa wa sehemu walihama kwani hapakuwa tena na zile nyasi ndefu za kijani walizochezea ndani, wala godoro nyororo kulala juu yake. Mifugo, mbuzi na kondoo walikonda na kukondeana. Kila mtu alihisi huzuni wa mlima wa Olokwango.",Chingabi chiria chigatama ekiagera bonyansi botambe tibwarengeoo ase barenge gochiesera. Ching’ondi amo n’echimbori chikarea nakorea mono. Kera omonto akaigwa oboro boria egetunwa gio’Okwalango kiaigwete.,Literature
"The people of Kwere realized that something needed to be done. They joined hands and overthrew Matata the headman. In his place they appointed Baraka who immediately ordered everyone to plant a flower to honour Olokwango. Baraka and his people held ceremonies and brought gifts of pine, cedar, and cypress for Olokwango.","Watu wa Kwere waligundua kwamba walitakiwa kuchukuwa hatua. Waliungana na kumpindua Matata mkuu wao. Pahali pake walimweka Baraka ambaye aliamrisha kila mtu kupanda ua kuonyesha heshima kwa Olokwango. Baraka na watu wake walifanya sherehe na kumtolea Olokwango zawadi za msonobari, mwerezi, na muhuhu. Hakuna aliyetembea juu ya mlima tena, na nyasi zilipata nafasi ya kumea na kuwa ndefu tena. Kidogo kidogo tabasamu iliyokuwa usoni mwa mlima wa Olokwango ilipanuka zaidi na vibonyeo vikarefuka zaidi.","Abanto b’Akwere bakaamua buna goika babwenerete gokora egento gete. Bakabwaterana nakomorusia Matata ase obogambi. Abanto b’Akwere bakaamua buna goika babwenerete gokora egento gete. Bakabwaterana nakomorusia Matata ase obogambi. Ase ribaga riaria riaye bagachora Baraka abwo abwo orwete eamri buna kera omonto asimeke rioga ribe ekeinyorio kiamatuko aria yemechando. Baraka n’abanto baye bakaba nemeyega yokogokia Okwalangu naboigo nakorentera Okwalangu emete ao ao buna chibakora, emeringamu amo n’emesocho.",Literature
